Time,Concentration
0,-0.025157233
0.23542600896860977, 6.503144654088061
0.5022421524663674, 11.127358490566039
0.7533632286995511, 14.119496855345915
1.0044843049327352, 17.927672955974856
1.5067264573991026, 21.73584905660377
2.008968609865471, 27.992138364779876
3.0134529147982065, 36.96855345911949
4.017937219730941, 41.59276729559748
5.006726457399104, 44.04088050314465
6.011210762331839, 45.94496855345912
7, 44.312893081761004
8.020179372197308, 45.400943396226424
