Time,Cell Concentration
0,25
0.2511210762331837, 25.272012578616355
0.5022421524663674, 25.81603773584905
0.7533632286995511, 26.632075471698116
0.9887892376681608, 27.72012578616352
1.5067264573991026, 28.80817610062894
2.008968609865471, 30.712264150943398
2.997757847533632, 32.07232704402516
4.002242152466367, 32.07232704402516
5.006726457399104, 32.34433962264151
6.011210762331839, 31.800314465408803
7.0156950672645735, 32.34433962264151
8.020179372197308, 31.528301886792462
