Times,Substrate Concentration
0.015695067264573925,111.5
0.23542600896860977, 86.74685534591194
0.5022421524663674,73.96226415
0.7376681614349776,66.61792453
0.9887892376681608, 55.465408805031444
1.5067264573991026, 31.800314465408803
2.008968609865471, 19.831761006289312
2.997757847533632, 2.150943396226424
4.002242152466367, 0.24685534591193914
5.006726457399104,-0.025157233
6.011210762331839,-0.025157233
7.0156950672645735, 0.24685534591193914
8.020179372197308,-0.025157233
